alpha,beta,chain
-0.21391475,0.1613888,chain_0
-0.18876922,0.14250717,chain_0
-0.2091387,0.16860172,chain_0
-0.18464951,0.16229437,chain_0
-0.20895518,0.1831767,chain_0
-0.1989896,0.1769606,chain_0
-0.19141105,0.13201052,chain_0
-0.23393542,0.20892037,chain_0
-0.19663301,0.16625766,chain_0
-0.1820539,0.16124828,chain_0
-0.18681405,0.16778196,chain_0
-0.21862705,0.16982079,chain_0
-0.23325568,0.17782691,chain_0
-0.21790664,0.17879085,chain_0
-0.22277932,0.18878335,chain_0
-0.20320514,0.16748974,chain_0
-0.23673038,0.20507644,chain_0
-0.24811383,0.20389105,chain_0
-0.20152429,0.16931802,chain_0
-0.23875178,0.19576886,chain_0
-0.21584289,0.16957848,chain_0
-0.22235538,0.16009372,chain_0
-0.2197121,0.2319446,chain_0
-0.23260252,0.17522745,chain_0
-0.19906005,0.15836063,chain_0
-0.20595393,0.16754271,chain_0
-0.2078839,0.17173798,chain_0
-0.2145402,0.17893472,chain_0
-0.2218967,0.15885168,chain_0
-0.21444331,0.15869193,chain_0
-0.20014274,0.17671733,chain_0
-0.20417488,0.14104848,chain_0
-0.23817317,0.18765509,chain_0
-0.19884893,0.13477036,chain_0
-0.18089001,0.15292856,chain_0
-0.24024351,0.1781279,chain_0
-0.21225561,0.17538096,chain_0
-0.24671936,0.18406941,chain_0
-0.19798256,0.16627704,chain_0
-0.22262917,0.19909517,chain_0
-0.22016731,0.18191448,chain_0
-0.2198324,0.17251408,chain_0
-0.22605342,0.16212238,chain_0
-0.2098704,0.16815831,chain_0
-0.24291003,0.18454325,chain_0
-0.21702176,0.19483824,chain_0
-0.20512094,0.20662169,chain_0
-0.21468264,0.18017638,chain_0
-0.20832998,0.14827365,chain_0
-0.18975948,0.15603743,chain_0
-0.21578778,0.16563603,chain_0
-0.21462755,0.19543448,chain_0
-0.20172502,0.1768521,chain_0
-0.22332788,0.19674662,chain_0
-0.21184574,0.18739359,chain_0
-0.22232477,0.1846715,chain_0
-0.23752174,0.19182637,chain_0
-0.24366818,0.18761225,chain_0
-0.23839617,0.21376963,chain_0
-0.2446951,0.1829875,chain_0
-0.2392021,0.15368399,chain_0
-0.21234913,0.13075756,chain_0
-0.20566905,0.1691997,chain_0
-0.21319985,0.18940602,chain_0
-0.2285339,0.21150671,chain_0
-0.21075827,0.17956536,chain_0
-0.20883489,0.1456769,chain_0
-0.21803804,0.15979508,chain_0
-0.20838176,0.16491294,chain_0
-0.20305398,0.17255324,chain_0
-0.2363873,0.19522105,chain_0
-0.23999971,0.21031605,chain_0
-0.22984943,0.2011415,chain_0
-0.22712688,0.22326332,chain_0
-0.22998814,0.21012357,chain_0
-0.19663233,0.18678547,chain_0
-0.20348029,0.17415121,chain_0
-0.20408608,0.18371944,chain_0
-0.24510358,0.20046997,chain_0
-0.20759815,0.1654333,chain_0
-0.21855439,0.18151999,chain_0
-0.20871788,0.16513827,chain_0
-0.21579924,0.21572922,chain_0
-0.24368301,0.20035355,chain_0
-0.19706526,0.14550519,chain_0
-0.19718826,0.16577046,chain_0
-0.21365613,0.1847428,chain_0
-0.2159202,0.13995676,chain_0
-0.19445667,0.149437,chain_0
-0.19963472,0.17487738,chain_0
-0.19884537,0.1337004,chain_0
-0.22595122,0.18731372,chain_0
-0.2150945,0.18390998,chain_0
-0.23694594,0.20096298,chain_0
-0.23354864,0.21524999,chain_0
-0.2040903,0.19405736,chain_0
-0.23411806,0.16302535,chain_0
-0.21619104,0.16906048,chain_0
-0.18318002,0.14395231,chain_0
-0.21022806,0.15766796,chain_0
-0.20594601,0.13632166,chain_0
-0.20311713,0.16903788,chain_0
-0.20883578,0.16969833,chain_0
-0.21527131,0.18666367,chain_0
-0.20317452,0.14881943,chain_0
-0.23070607,0.18066181,chain_0
-0.23712742,0.1907328,chain_0
-0.20281737,0.19987127,chain_0
-0.2130104,0.18368596,chain_0
-0.19187379,0.14160556,chain_0
-0.20279929,0.15863359,chain_0
-0.22222231,0.17291722,chain_0
-0.23043911,0.17187673,chain_0
-0.21397896,0.15551291,chain_0
-0.24269657,0.1863261,chain_0
-0.19806078,0.14142428,chain_0
-0.18553075,0.19010687,chain_0
-0.22319895,0.19091061,chain_0
-0.18404932,0.14707989,chain_0
-0.21167187,0.20325667,chain_0
-0.22796683,0.1871996,chain_0
-0.20980065,0.18892267,chain_0
-0.21980375,0.16725755,chain_0
-0.2154108,0.16815472,chain_0
-0.23745023,0.19616115,chain_0
-0.24174206,0.21498694,chain_0
-0.21389736,0.16013487,chain_0
-0.20635061,0.16920607,chain_0
-0.21416758,0.19838114,chain_0
-0.21365263,0.15448278,chain_0
-0.1904661,0.1821029,chain_0
-0.18812336,0.15344007,chain_0
-0.22786108,0.19518027,chain_0
-0.1952007,0.15298821,chain_0
-0.21622685,0.19861984,chain_0
-0.21490186,0.17264284,chain_0
-0.21498242,0.2053194,chain_0
-0.2153649,0.17191099,chain_0
-0.21293376,0.1758348,chain_0
-0.20589727,0.19970466,chain_0
-0.20066121,0.17894718,chain_0
-0.21090604,0.17255047,chain_0
-0.23689958,0.22734487,chain_0
-0.20201181,0.19540119,chain_0
-0.19662786,0.17764536,chain_0
-0.21978508,0.17393717,chain_0
-0.22038856,0.19201761,chain_0
-0.20703962,0.16991124,chain_0
-0.21916246,0.15023127,chain_0
-0.23382552,0.1917597,chain_0
-0.22768249,0.16431569,chain_0
-0.21649502,0.17445101,chain_0
-0.17297758,0.16484466,chain_0
-0.20780425,0.16487448,chain_0
-0.20198455,0.14368725,chain_0
-0.17655094,0.17067425,chain_0
-0.24082616,0.19168754,chain_0
-0.21740238,0.20654039,chain_0
-0.2243628,0.18849778,chain_0
-0.21797803,0.16557555,chain_0
-0.212532,0.1771242,chain_0
-0.19105223,0.17068169,chain_0
-0.1896467,0.17588304,chain_0
-0.19698061,0.16552745,chain_0
-0.23155244,0.1992468,chain_0
-0.22877418,0.20016728,chain_0
-0.23355201,0.18960339,chain_0
-0.2278512,0.19467974,chain_0
-0.19842735,0.20225094,chain_0
-0.2217143,0.155171,chain_0
-0.204635,0.15069813,chain_0
-0.1950369,0.1630704,chain_0
-0.21222639,0.15781072,chain_0
-0.23181055,0.21052134,chain_0
-0.2231271,0.1749929,chain_0
-0.19658466,0.17637087,chain_0
-0.20372091,0.1639643,chain_0
-0.1882724,0.15623756,chain_0
-0.24245656,0.20600209,chain_0
-0.234743,0.19863419,chain_0
-0.22602043,0.17094886,chain_0
-0.19914664,0.17409629,chain_0
-0.22954465,0.15985058,chain_0
-0.23336154,0.18468475,chain_0
-0.23991123,0.19440044,chain_0
-0.22127856,0.17616884,chain_0
-0.20852377,0.19931932,chain_0
-0.21935362,0.17321283,chain_0
-0.22024912,0.18368262,chain_0
-0.20922115,0.19016552,chain_0
-0.2055368,0.15473941,chain_0
-0.24892531,0.18961851,chain_0
-0.18256119,0.15511586,chain_0
-0.21668905,0.17627665,chain_0
-0.23518111,0.2079347,chain_0
-0.24319799,0.20884503,chain_0
-0.20347911,0.16916588,chain_0
-0.19864474,0.16830413,chain_0
-0.24208944,0.20505446,chain_0
-0.2059131,0.17844436,chain_0
-0.22042337,0.17747624,chain_0
-0.22716945,0.19141786,chain_0
-0.20993136,0.15169875,chain_0
-0.21895611,0.18368547,chain_0
-0.21190988,0.18600184,chain_0
-0.23623338,0.19819717,chain_0
-0.20085981,0.16590254,chain_0
-0.21716368,0.17023093,chain_0
-0.23346439,0.18914558,chain_0
-0.229317,0.19554505,chain_0
-0.23086184,0.18881129,chain_0
-0.21980149,0.21251243,chain_0
-0.22792299,0.20382757,chain_0
-0.20077778,0.15450431,chain_0
-0.21843813,0.19298923,chain_0
-0.2436234,0.1590733,chain_0
-0.1898699,0.16271429,chain_0
-0.19116671,0.16524406,chain_0
-0.25639802,0.20176268,chain_0
-0.20863982,0.19086625,chain_0
-0.1995965,0.14874543,chain_0
-0.19969599,0.1816426,chain_0
-0.20418508,0.16906226,chain_0
-0.2096966,0.1936819,chain_0
-0.21405107,0.16377088,chain_0
-0.18500352,0.1642672,chain_0
-0.20355,0.1891526,chain_0
-0.21873441,0.1699681,chain_0
-0.20747282,0.19345538,chain_0
-0.19813836,0.16091925,chain_0
-0.2000894,0.1663199,chain_0
-0.23031832,0.20398366,chain_0
-0.24110109,0.18803476,chain_0
-0.24828744,0.1846024,chain_0
-0.21832567,0.18620461,chain_0
-0.21812367,0.18192852,chain_0
-0.20092951,0.12969667,chain_0
-0.2184671,0.17306851,chain_0
-0.21645488,0.17707777,chain_0
-0.21899351,0.1851016,chain_0
-0.18251,0.1429787,chain_0
-0.20060751,0.17766516,chain_0
-0.24003138,0.21195413,chain_0
-0.25224024,0.20272724,chain_0
-0.20733005,0.19856672,chain_0
-0.21724035,0.14665838,chain_0
-0.20854431,0.15637805,chain_0
-0.19381599,0.14783007,chain_0
-0.23837614,0.18602903,chain_0
-0.2314497,0.19889864,chain_0
-0.23418148,0.18652692,chain_0
-0.21541633,0.17331217,chain_0
-0.20230663,0.1292519,chain_0
-0.20930001,0.1753508,chain_0
-0.23595062,0.1851098,chain_0
-0.21897003,0.14592133,chain_0
-0.21453469,0.18682347,chain_0
-0.22514558,0.18040611,chain_0
-0.17971256,0.1596733,chain_0
-0.23176292,0.23604119,chain_0
-0.19723618,0.15789878,chain_0
-0.22975746,0.18282324,chain_0
-0.19208084,0.16736554,chain_0
-0.2021805,0.19558406,chain_0
-0.19989462,0.18707238,chain_0
-0.19376896,0.15220454,chain_0
-0.21367063,0.18256676,chain_0
-0.20846812,0.19089831,chain_0
-0.21135661,0.17453413,chain_0
-0.20271385,0.13616581,chain_0
-0.21187334,0.20042984,chain_0
-0.21681976,0.1719497,chain_0
-0.23924784,0.1918268,chain_0
-0.21113549,0.17057264,chain_0
-0.22027625,0.17052497,chain_0
-0.22872314,0.18743262,chain_0
-0.20637138,0.16923778,chain_0
-0.22066298,0.22049381,chain_0
-0.22011705,0.15243886,chain_0
-0.2075278,0.18844025,chain_0
-0.21768987,0.16331407,chain_0
-0.20893888,0.19256349,chain_0
-0.1965263,0.16640507,chain_0
-0.20354927,0.17755303,chain_0
-0.18925898,0.18037818,chain_0
-0.22947673,0.16488506,chain_0
-0.2281365,0.16353543,chain_0
-0.22000164,0.21402588,chain_0
-0.20869465,0.1727182,chain_0
-0.21759559,0.14198102,chain_0
-0.22130562,0.18077914,chain_0
-0.18586871,0.13921835,chain_0
-0.22587605,0.16367328,chain_0
-0.23217356,0.1857684,chain_0
-0.20195973,0.15946086,chain_0
-0.17615095,0.16794382,chain_0
-0.21907116,0.18513288,chain_0
-0.2104649,0.1809361,chain_0
-0.22725782,0.18574719,chain_0
-0.23679015,0.20968002,chain_0
-0.23219976,0.19101521,chain_0
-0.1969796,0.16222289,chain_0
-0.20163028,0.16127008,chain_0
-0.19953164,0.18538497,chain_0
-0.20213868,0.15411103,chain_0
-0.24332297,0.21462217,chain_0
-0.24135321,0.19953817,chain_0
-0.20963196,0.18858103,chain_0
-0.22662841,0.19323741,chain_0
-0.22684345,0.15069109,chain_0
-0.21330798,0.22587611,chain_0
-0.20748907,0.1507774,chain_0
-0.21343209,0.18263327,chain_0
-0.23713931,0.20124145,chain_0
-0.21349084,0.18487178,chain_0
-0.22801551,0.17251982,chain_0
-0.20256156,0.1801291,chain_0
-0.19716154,0.18511516,chain_0
-0.22508916,0.18109891,chain_0
-0.21022905,0.16292521,chain_0
-0.23939796,0.219511,chain_0
-0.20618652,0.187403,chain_0
-0.24656297,0.18522511,chain_0
-0.195547,0.1692741,chain_0
-0.21041998,0.16176566,chain_0
-0.22036085,0.18432099,chain_0
-0.22552794,0.19005644,chain_0
-0.21561247,0.18990286,chain_0
-0.21418919,0.17485379,chain_0
-0.21674916,0.2080242,chain_0
-0.20464976,0.1729173,chain_0
-0.22317153,0.16820432,chain_0
-0.20906857,0.15361026,chain_0
-0.2284829,0.20239,chain_0
-0.19862738,0.17558977,chain_0
-0.19272308,0.15531527,chain_0
-0.1935299,0.10285549,chain_0
-0.21380621,0.20559287,chain_0
-0.19650057,0.17537123,chain_0
-0.2211977,0.15744081,chain_0
-0.22242104,0.17410617,chain_0
-0.24110638,0.14646925,chain_0
-0.20690665,0.14879207,chain_0
-0.22814529,0.15908426,chain_0
-0.1950143,0.16514628,chain_0
-0.24074027,0.181302,chain_0
-0.22201142,0.18448924,chain_0
-0.21383934,0.18396951,chain_0
-0.20623267,0.17053647,chain_0
-0.2149318,0.18653718,chain_0
-0.21634345,0.1860623,chain_0
-0.20716003,0.17190248,chain_0
-0.22176789,0.18104787,chain_0
-0.22775327,0.18538032,chain_0
-0.18447354,0.14884697,chain_0
-0.22840606,0.18774843,chain_0
-0.19886988,0.16413312,chain_0
-0.22325422,0.1949366,chain_0
-0.25596848,0.19762555,chain_0
-0.22395824,0.18451549,chain_0
-0.2016173,0.15674545,chain_0
-0.19009277,0.1481684,chain_0
-0.21112378,0.16612509,chain_0
-0.21541941,0.16844633,chain_0
-0.21115163,0.15890849,chain_0
-0.20465241,0.14139089,chain_0
-0.19214086,0.15934016,chain_0
-0.2073019,0.1569364,chain_0
-0.2003401,0.18271399,chain_0
-0.20421699,0.18466052,chain_0
-0.20308954,0.15167736,chain_0
-0.223892,0.16764322,chain_0
-0.17651261,0.16426906,chain_0
-0.19582206,0.1446204,chain_0
-0.20025857,0.14006478,chain_0
-0.20942698,0.16992101,chain_0
-0.23663245,0.19491209,chain_0
-0.21643555,0.16830377,chain_0
-0.23978218,0.19223113,chain_0
-0.20996986,0.19351846,chain_0
-0.21250735,0.16750336,chain_0
-0.23677212,0.20062399,chain_0
-0.22452913,0.19816706,chain_0
-0.22504185,0.21426377,chain_0
-0.23825526,0.19278854,chain_0
-0.20185475,0.14653018,chain_0
-0.23304822,0.15936893,chain_0
-0.19259931,0.19359456,chain_0
-0.22909422,0.18038474,chain_0
-0.19764163,0.17795761,chain_0
-0.26055628,0.19901107,chain_0
-0.2356628,0.212086,chain_0
-0.23571396,0.19228832,chain_0
-0.19371018,0.17109632,chain_0
-0.22175504,0.1844975,chain_0
-0.21304882,0.1493616,chain_0
-0.23406695,0.1822601,chain_0
-0.20941652,0.17358473,chain_0
-0.24405652,0.18498573,chain_0
-0.2372945,0.19008134,chain_0
-0.24218352,0.19126453,chain_0
-0.22613771,0.17808527,chain_0
-0.27644387,0.24008241,chain_0
-0.23020966,0.2139774,chain_0
-0.2431824,0.22128338,chain_0
-0.22699606,0.17835143,chain_0
-0.19621828,0.17854157,chain_0
-0.22572081,0.19058727,chain_0
-0.21197225,0.18602817,chain_0
-0.21076353,0.18768364,chain_0
-0.24271253,0.19631681,chain_0
-0.22678494,0.19855314,chain_0
-0.21512817,0.17944963,chain_0
-0.20704989,0.18699634,chain_0
-0.21224822,0.1976448,chain_0
-0.22302976,0.17107578,chain_0
-0.20588727,0.15342465,chain_0
-0.20970649,0.18899956,chain_0
-0.22718501,0.21148114,chain_0
-0.23068817,0.17436007,chain_0
-0.18431287,0.13800159,chain_0
-0.21649446,0.2143044,chain_0
-0.22929405,0.2225112,chain_0
-0.22481063,0.16721016,chain_0
-0.22585085,0.1941732,chain_0
-0.19852215,0.14810519,chain_0
-0.20067103,0.16237903,chain_0
-0.23010969,0.18186028,chain_0
-0.22138274,0.20186242,chain_0
-0.2097181,0.19204983,chain_0
-0.21014687,0.16208416,chain_0
-0.20585747,0.15197541,chain_0
-0.232454,0.22092578,chain_0
-0.21502368,0.19128509,chain_0
-0.20820962,0.15281838,chain_0
-0.22588305,0.18874724,chain_0
-0.20791511,0.14066523,chain_0
-0.21591648,0.17333359,chain_0
-0.21082035,0.18499237,chain_0
-0.20774147,0.1819326,chain_0
-0.20588136,0.17765276,chain_0
-0.22213507,0.18271585,chain_0
-0.23095854,0.1996344,chain_0
-0.19753161,0.17888562,chain_0
-0.21779533,0.16991791,chain_0
-0.23116146,0.19352937,chain_0
-0.21397582,0.14670654,chain_0
-0.21701981,0.18086307,chain_0
-0.20953727,0.16260251,chain_0
-0.2195711,0.1949567,chain_0
-0.20992301,0.1718902,chain_0
-0.20952702,0.14497115,chain_0
-0.2369892,0.20416418,chain_0
-0.2094876,0.16368729,chain_0
-0.19746009,0.1703758,chain_0
-0.216374,0.18015945,chain_0
-0.20406808,0.15048943,chain_0
-0.17800616,0.17376468,chain_0
-0.2121023,0.15191652,chain_0
-0.2204033,0.17500214,chain_0
-0.19899237,0.19432539,chain_0
-0.20862718,0.1787251,chain_0
-0.21702744,0.18654066,chain_0
-0.21264532,0.1611617,chain_0
-0.21006806,0.17910476,chain_0
-0.2369007,0.21618593,chain_0
-0.22060677,0.20542182,chain_0
-0.19229135,0.15131083,chain_0
-0.2499916,0.20246282,chain_0
-0.23136544,0.17129637,chain_0
-0.21984598,0.1746137,chain_0
-0.2347534,0.18788539,chain_0
-0.25800243,0.22909804,chain_0
-0.20451388,0.18306825,chain_0
-0.24270687,0.21494278,chain_0
-0.17718285,0.14700073,chain_0
-0.22968607,0.21132934,chain_0
-0.21479896,0.15708911,chain_0
-0.23049039,0.17018917,chain_0
-0.23780712,0.19103083,chain_0
-0.22291666,0.19203807,chain_0
-0.21871507,0.20130125,chain_0
-0.2075241,0.17006047,chain_0
-0.22974467,0.15659507,chain_0
-0.19931455,0.18143694,chain_0
-0.240136,0.20406254,chain_0
-0.21088405,0.1859482,chain_0
-0.2280912,0.16623524,chain_0
-0.21704355,0.17085806,chain_0
-0.22729999,0.16949883,chain_0
-0.21410133,0.17595643,chain_0
-0.22080547,0.17684916,chain_0
-0.24867031,0.20453253,chain_0
-0.20363998,0.16327436,chain_0
-0.23389113,0.17575091,chain_0
-0.21308605,0.17694324,chain_0
-0.21710762,0.16946736,chain_0
-0.23164889,0.17284778,chain_0
-0.21787922,0.16141742,chain_0
-0.21121758,0.17992592,chain_0
-0.25333533,0.16821676,chain_0
-0.21454766,0.21798748,chain_0
-0.23974842,0.17780381,chain_0
-0.19219837,0.18733044,chain_0
-0.2268628,0.18621297,chain_0
-0.24725848,0.19253364,chain_0
-0.20804505,0.19339693,chain_0
-0.1858941,0.16401784,chain_0
-0.20927723,0.13323286,chain_0
-0.1898639,0.17033835,chain_0
-0.2113987,0.19816314,chain_0
-0.20781958,0.17349124,chain_0
-0.21622816,0.17986406,chain_0
-0.2088109,0.17005233,chain_0
-0.23052798,0.19391839,chain_0
-0.20100684,0.15491873,chain_0
-0.24355955,0.20511362,chain_0
-0.21640672,0.16998343,chain_0
-0.2451006,0.21748966,chain_0
-0.21751228,0.17888772,chain_0
-0.24604136,0.18221416,chain_0
-0.21200886,0.19765104,chain_0
-0.19159095,0.17620532,chain_0
-0.19435401,0.15980232,chain_0
-0.1901533,0.13245808,chain_0
-0.19939722,0.1572794,chain_0
-0.20255925,0.16153952,chain_0
-0.22386505,0.17882258,chain_0
-0.20983405,0.16387296,chain_0
-0.23299158,0.20383355,chain_0
-0.240036,0.20914978,chain_0
-0.21028122,0.17480187,chain_0
-0.24659416,0.20208511,chain_0
-0.22453873,0.18295272,chain_0
-0.25432786,0.2291396,chain_0
-0.21656579,0.18359306,chain_0
-0.19915925,0.1779066,chain_0
-0.18853673,0.15764251,chain_0
-0.22191419,0.18925716,chain_0
-0.21205044,0.18692484,chain_0
-0.21289313,0.16773845,chain_0
-0.20607868,0.18805818,chain_0
-0.19768646,0.13883102,chain_0
-0.24030927,0.212941,chain_0
-0.23441991,0.192399,chain_0
-0.21393375,0.18433577,chain_0
-0.20398504,0.19653173,chain_0
-0.21334364,0.20284225,chain_0
-0.21244091,0.17986073,chain_0
-0.20035782,0.14600655,chain_0
-0.21504775,0.16744708,chain_0
-0.20873865,0.20726313,chain_0
-0.21329556,0.19199382,chain_0
-0.2098248,0.1603889,chain_0
-0.19377261,0.17541991,chain_0
-0.1857705,0.16308004,chain_0
-0.20798865,0.16022538,chain_0
-0.19889429,0.20512573,chain_0
-0.19471195,0.16747564,chain_0
-0.2300394,0.19351931,chain_0
-0.2236439,0.19093555,chain_0
-0.21008444,0.17493552,chain_0
-0.21583767,0.17568968,chain_0
-0.21934658,0.21147193,chain_0
-0.23091415,0.18969207,chain_0
-0.21256152,0.15021385,chain_0
-0.21861127,0.16173428,chain_0
-0.21298914,0.20123014,chain_0
-0.21311396,0.17337674,chain_0
-0.23158391,0.17427649,chain_0
-0.21151721,0.19227418,chain_0
-0.22069123,0.19213758,chain_0
-0.23982535,0.2015226,chain_0
-0.20393671,0.1895876,chain_0
-0.21141557,0.17703299,chain_0
-0.19460322,0.16855727,chain_0
-0.19744064,0.1631658,chain_0
-0.21945521,0.21205358,chain_0
-0.20834148,0.1579913,chain_0
-0.20274152,0.14977072,chain_0
-0.22597036,0.18642278,chain_0
-0.25332686,0.20473361,chain_0
-0.23480675,0.20854232,chain_0
-0.22212557,0.17849699,chain_0
-0.22295122,0.187034,chain_0
-0.20771632,0.17225547,chain_0
-0.23954669,0.20357618,chain_0
-0.22515683,0.1866314,chain_0
-0.21394625,0.19281529,chain_0
-0.24146019,0.19559492,chain_0
-0.25805235,0.20185299,chain_0
-0.20717901,0.16337663,chain_0
-0.24230275,0.16724788,chain_0
-0.21305901,0.16906428,chain_0
-0.22349733,0.22114927,chain_0
-0.2232901,0.16988255,chain_0
-0.21765867,0.18426852,chain_0
-0.20679331,0.2018708,chain_0
-0.22688453,0.21144336,chain_0
-0.18731402,0.1686634,chain_0
-0.17987695,0.1683728,chain_0
-0.21549696,0.16695452,chain_0
-0.2068848,0.1645854,chain_0
-0.24276036,0.21861216,chain_0
-0.19999245,0.17850837,chain_0
-0.21059217,0.16631295,chain_0
-0.23230383,0.14960086,chain_0
-0.20830385,0.13848488,chain_0
-0.19991311,0.17209463,chain_0
-0.21881169,0.16976883,chain_0
-0.22878769,0.18410988,chain_0
-0.21444368,0.16725163,chain_0
-0.23847131,0.2005924,chain_0
-0.21094011,0.18018545,chain_0
-0.20840162,0.1820671,chain_0
-0.22557132,0.1643225,chain_0
-0.23198771,0.18817511,chain_0
-0.20820928,0.18177538,chain_0
-0.22261004,0.16689181,chain_0
-0.23002157,0.16484867,chain_0
-0.22027206,0.18741332,chain_0
-0.19170702,0.16469651,chain_0
-0.19877931,0.17396167,chain_0
-0.21535331,0.16921389,chain_0
-0.21818304,0.17517497,chain_0
-0.20341817,0.19115429,chain_0
-0.22585571,0.19106299,chain_0
-0.20056672,0.15146649,chain_0
-0.20159145,0.17139824,chain_0
-0.22292882,0.1828097,chain_0
-0.22809958,0.16347739,chain_0
-0.22145109,0.18232109,chain_0
-0.21922308,0.20997888,chain_0
-0.24530433,0.20385768,chain_0
-0.22786796,0.2110326,chain_0
-0.20839632,0.16755544,chain_0
-0.20662533,0.17326534,chain_0
-0.24503325,0.16266589,chain_0
-0.22971064,0.20464784,chain_0
-0.17680417,0.14149912,chain_0
-0.22125167,0.1606285,chain_0
-0.20751114,0.14385405,chain_0
-0.18257877,0.14547043,chain_0
-0.21259211,0.19086772,chain_0
-0.19616543,0.17266555,chain_0
-0.21944214,0.15189503,chain_0
-0.205522,0.16738646,chain_0
-0.2408677,0.19233455,chain_0
-0.23962276,0.17293721,chain_0
-0.20016244,0.16329992,chain_0
-0.21635026,0.1623234,chain_0
-0.19088408,0.13447528,chain_0
-0.23108993,0.19331935,chain_0
-0.2635526,0.2250728,chain_0
-0.21342407,0.1811504,chain_0
-0.26180673,0.19681303,chain_0
-0.22101223,0.1793814,chain_0
-0.18831559,0.17057824,chain_0
-0.20610765,0.16988522,chain_0
-0.24001223,0.20667312,chain_0
-0.23145999,0.18147504,chain_0
-0.22404127,0.1912277,chain_0
-0.22588404,0.19764982,chain_0
-0.24272731,0.16543281,chain_0
-0.23234192,0.21352988,chain_0
-0.20194696,0.18086593,chain_0
-0.20099397,0.15718217,chain_0
-0.21050519,0.16551659,chain_0
-0.22724035,0.18648838,chain_0
-0.22657137,0.16418575,chain_0
-0.21406385,0.16974942,chain_0
-0.1993563,0.15531464,chain_0
-0.23129514,0.20023428,chain_0
-0.24061278,0.2075369,chain_0
-0.20224902,0.13897854,chain_0
-0.19256884,0.16952121,chain_0
-0.2525935,0.18790036,chain_0
-0.21986435,0.192902,chain_0
-0.20266525,0.16855942,chain_0
-0.2286807,0.19120947,chain_0
-0.22872904,0.17222534,chain_0
-0.19900267,0.16565454,chain_0
-0.20991105,0.18363929,chain_0
-0.23543443,0.19717723,chain_0
-0.22979106,0.19130765,chain_0
-0.20374124,0.16219729,chain_0
-0.21199617,0.14649837,chain_0
-0.21267074,0.14777388,chain_0
-0.21047387,0.15094016,chain_0
-0.17488652,0.13470785,chain_0
